fid,ID,layer,path,z_first,vertex_ind,vertex_par,vertex_p_1,distance,angle,X,Y
"4","3",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"1","0","1",3489.2056226000,225.0000000000,447532.7590700000,6667532.7591000004
"8","7",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"0","0","0",0.0000000000,90.0000000000,479999.9999200000,6730000.0000000000
"8","7",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"1","0","1",856.1955297300,90.0000000000,480856.1954500000,6730000.0000000000
"14","13",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"0","0","0",0.0000000000,90.0000000000,458276.6209400000,6829999.9999000002
"14","13",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"1","0","1",1723.3791569000,90.0000000000,460000.0001000000,6829999.9999000002
"14","13",KKK_FEILDS_35km_density_HD_PS_ln_7f1ed55d_1402_4c9b_af1c_807227f59f21,FEILDS,-35000.0000000000,"2","0","2",7322.2706745000,90.0000000000,465598.8916200000,6829999.9999000002
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"0","0","0",0.0000000000,0.0000000000,499999.9999800000,6666176.8645000001
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"1","0","1",3823.1355328000,22.5000000000,499999.9999800000,6670000.0000000000
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"2","0","2",7849.8525618000,45.0000000000,502847.3189000000,6672847.3189000003
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"3","1","0",7849.8525618000,270.0000000000,500753.2142300000,6789999.9999000002
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"4","1","1",28603.0668450000,292.5000001100,479999.9999500000,6789999.9999000002
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"5","1","2",39627.3647840000,315.0000002300,472204.6441500000,6797795.3558000000
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"6","2","0",39627.3647840000,225.0000000000,449876.7456100000,6809876.7455000002
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"7","2","1",53595.1923250000,247.5000000000,440000.0000400000,6799999.9999000002
"3","2",KKK_FEILDS_40km_density_HD_PS_ln_44f24647_7977_4f38_a289_bc7baefd9db8,FEILDS,-40000.0000000000,"8","2","2",70327.2055000000,270.0000000000,423267.9868600000,6799999.9999000002
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"0","0","0",0.0000000000,135.0000000000,440000.0001200000,6730000.0000000000
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"1","0","1",14142.1354930000,112.5000000000,450000.0000300000,6720000.0000999998
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"2","0","2",24142.1355660000,112.5000002400,460000.0001000000,6720000.0000999998
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"3","0","3",38284.2711770000,112.5000002400,470000.0000100000,6710000.0000000000
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"4","0","4",48284.2710840000,67.5000000000,479999.9999200000,6710000.0000000000
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"5","0","5",50471.4036290000,45.0000000000,481546.5361700000,6711546.5362999998
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"6","1","0",50471.4036290000,45.0000000000,496264.1298100000,6736264.1298000002
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"7","1","1",55754.7217690000,0.0000002372,499999.9999000000,6739999.9999000002
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"8","1","2",69896.8573790000,337.5000002400,489999.9999900000,6750000.0000000000
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"9","1","3",72311.0908070000,0.0000000000,489999.9999900000,6752414.2334000003
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"10","2","0",72311.0908070000,270.0000000000,470972.1777000000,6769999.9999000002
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"11","2","1",73283.2684930000,247.4999997600,470000.0000100000,6769999.9999000002
"12","11",KKK_FEILDS_45km_density_HD_PS_ln_86b1c6f7_283e_4e72_ba2e_71f63c82ccca,FEILDS,-45000.0000000000,"12","2","2",79284.2764500000,224.9999995300,465756.6466200000,6765756.6464999998
"1","0",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"0","0","0",0.0000000000,314.9999997900,461282.7635100000,6658717.2366000004
"1","0",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"1","0","1",1814.1015225000,292.4999998900,460000.0000200000,6660000.0000999998
"1","0",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"2","0","2",3510.7460778000,270.0000000000,458303.3554600000,6660000.0000999998
"7","6",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"0","0","0",0.0000000000,90.0000000000,423267.9868500000,6799999.9999000002
"7","6",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"1","0","1",32680.5581280000,90.0000000000,455948.5449800000,6799999.9999000002
"7","6",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"2","1","0",32680.5581280000,90.0000000000,480061.0005000000,6799999.9999000002
"7","6",KKK_FEILDS_50km_density_HD_PS_ln_62864575_5bcf_426f_bcad_7c02fc9e2dbd,FEILDS,-50000.0000000000,"3","1","1",41903.9399520000,90.0000000000,489284.3823200000,6799999.9999000002
"12","11",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"0","0","0",0.0000000000,90.0000000000,425069.7990300000,6750000.0000000000
"12","11",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"1","0","1",23060.1737830000,90.0000000000,448129.9728100000,6750000.0000000000
"12","11",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"2","1","0",23060.1737830000,90.0000000000,472062.8608700000,6750000.0000000000
"12","11",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"3","1","1",40997.3129040000,112.5000000000,489999.9999900000,6750000.0000000000
"12","11",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"4","1","2",59835.9050530000,135.0000000000,503320.8962500000,6736679.1036999999
"16","15",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"0","0","0",0.0000000000,270.0000000000,500753.2141800000,6789999.9999000002
"16","15",KKK_FEILDS_5km_density_HD_PS_ln_53968d5e_2c3b_4db8_835a_228a849ae371,FEILDS,-5000.0000000000,"1","0","1",63314.8235970000,270.0000000000,437438.3905900000,6789999.9999000002
"4","3",KKK_FEILDS_75km_density_HD_PS_ln_008cae21_4b36_42ff_90dc_d9af35a0f60c,FEILDS,-75000.0000000000,"0","0","0",0.0000000000,90.0000000000,480061.0003600000,6799999.9999000002
"4","3",KKK_FEILDS_75km_density_HD_PS_ln_008cae21_4b36_42ff_90dc_d9af35a0f60c,FEILDS,-75000.0000000000,"1","0","1",9223.3820567000,90.0000000000,489284.3824200000,6799999.9999000002
